RollNo ,Name,Branch,Age
500000,ldlttbcddt,Cse,21
500001,meyrcdxkms,Electrical,18
500002,gtzweibntz,Mechanical,20
500003,rlyzthgunh,Mechanical,21
500004,cfimrgpydn,Electrical,17
500005,xochssmhis,Electrical,22
500006,dtkujxhcut,Cse,22
500007,eiwwiafyvk,Mechanical,20
500008,jpmxhgvxnr,Mechanical,20
500009,mfjgozquyc,ECE,19
500010,yemjivjpvl,Cse,21
500011,gvgqmezfym,Electrical,21
500012,kgbncwnuzb,ECE,22
500013,hnecviaxap,Electrical,20
500014,ukwbotzccz,Electrical,19
500015,wmatlyvcre,Electrical,18
500016,lfvbqnoncd,Cse,22
500017,lndipfexsf,Cse,18
500018,zstnlgmvrw,Mechanical,19
500019,sojejwfthf,Cse,20
500020,dqszqcgyzk,Mechanical,18
500021,vkjewbqwpt,Cse,21
500022,hkhbhldiqx,ECE,19
500023,fganixunzz,Electrical,17
500024,skzisoyapz,ECE,21
500025,amciuhetdm,Electrical,20
500026,dplrfqffld,ECE,19
500027,bqohewyftu,Cse,20
500028,vmrjuolnkt,Mechanical,18
500029,rzceafhluy,Mechanical,21
500030,oairjcyyyv,Cse,20
500031,wztqiybycf,ECE,22
500032,tokijodmus,Cse,22
500033,awiqwlkrpo,Electrical,20
500034,ubvrwzzweb,Cse,19
500035,vasqjnczus,Mechanical,22
500036,iepuupsuxr,Mechanical,18
500037,gzhubalxjq,Mechanical,20
500038,fvjylopwvx,Cse,20
500039,padlqftcco,Cse,20
500040,ebmzhwbrce,Mechanical,18
500041,aqywfquaev,ECE,19
500042,vfqdnzgibs,Electrical,19
500043,urkzbgyoyk,Electrical,17
500044,hnlfpvpqsq,Electrical,21
500045,oxhlprnagw,Cse,18
500046,ngkewxxsuv,Cse,21
500047,xgtsgkgmvk,Mechanical,20
500048,srbjzsqkwb,Cse,19
500049,nhsblenqes,ECE,22
500050,wfqeftszvb,Mechanical,17
500051,yzaifwlidw,Electrical,18
500052,ccyyrnkzlf,Cse,19
500053,sogbmjtaxb,Cse,20
500054,tcgfsxiasl,Electrical,22
500055,pzsdmbsurp,Mechanical,22
500056,omtdrziovp,Electrical,17
500057,hxmxdxihdy,Cse,21
500058,zvcvqkiyqo,Cse,22
500059,zwzfzmjvvk,Electrical,17
500060,mujjpaerhr,Cse,20
500061,hgfttzznuq,ECE,19
500062,djhqolkwsd,Electrical,20
500063,qbzmwujmwi,ECE,21
500064,gztrqqtxqo,Cse,20
500065,ejqcdrtwrp,Electrical,22
500066,fxvsisizbf,Mechanical,17
500067,sjrrrknzqg,Mechanical,17
500068,bixfxckmzo,ECE,21
500069,rertqrgsek,Mechanical,18
500070,xxgzhstvcq,ECE,20
500071,smajkbsdzk,Mechanical,21
500072,vlppmoukqh,Electrical,18
500073,umdiavuxsl,Electrical,18
500074,fjgjhpjzmz,Mechanical,22
500075,dexwstbedz,Mechanical,18
500076,orynzfoikk,ECE,20
500077,ksnxtwphrd,Cse,20
500078,yqqhdupjun,Mechanical,17
500079,vetwmowbfq,Cse,22
500080,orbbnvhrpi,Electrical,20
500081,wdbdlwgoht,Cse,21
500082,nnxkpwpojy,ECE,18
500083,sdylsmhnpv,Mechanical,20
500084,eiifcjakti,ECE,20
500085,xdvmwnfvlq,Cse,21
500086,sissxcqitd,Cse,17
500087,nxhcsvwccr,ECE,19
500088,vvzldphkmy,Cse,22
500089,eqepfhlazf,Mechanical,17
500090,bjwbivjyuo,Electrical,17
500091,ybnahndska,ECE,22
500092,vwnhbqfzgk,ECE,17
500093,nxcqxbvsxv,Mechanical,22
500094,lvccraibnm,Mechanical,18
500095,gobmzlckux,Mechanical,20
500096,rjkgheyyou,Electrical,21
500097,iacxddxcsx,ECE,22
500098,riqevaqtyo,ECE,22
500099,khaodufbza,Mechanical,19
500100,bfuhwvcwkq,Mechanical,19
500101,kmtpehhkvu,ECE,19
500102,onwevrzouw,Electrical,20
500103,iqxuxfoeqj,Cse,18
500104,lgxlvopgsd,ECE,21
500105,dawqhhzlpp,Mechanical,19
500106,qlxdpfpipc,Mechanical,20
500107,fhuhltagev,Electrical,22
500108,udhugzvdyb,ECE,19
500109,xdageomcut,Cse,21
500110,nntplwsnaf,Electrical,19
500111,vecfokzptg,Cse,18
500112,epmzgkfuij,Electrical,21
500113,dcvtieytpg,Electrical,19
500114,blhnkairwq,ECE,18
500115,ttmyglgaoy,Cse,19
500116,oskufrhbtt,ECE,22
500117,ksitghgglb,Mechanical,20
500118,bknbuyjiyu,Cse,17
500119,ddgbzwbkop,Electrical,18
500120,vfugcxbgqa,Cse,17
500121,nrzbtxfwry,ECE,21
