RollNo ,Name,Branch,Age
669,rewjhkoepa,Mechanical,17
690,ehhvtfcasb,Electrical,20
678,xgzrbkjsgj,ECE,21
688,erwmommdlq,Cse,20
647,ywthpjcmse,Mechanical,19
620,gvgiwnncip,ECE,20
685,fvevjrgocf,ECE,20
631,bukrjehhjk,Electrical,20
604,qoxzbteyxo,ECE,18
667,hjbgnavvej,Mechanical,19
615,zilpfbsgvd,Mechanical,22
671,xyurxlcqch,Cse,21
607,stanjmguss,Electrical,22
696,icnmaahrip,Electrical,20
624,fbmjlowxnt,ECE,20
602,ybhxxnhcla,Mechanical,22
653,jfguvxdnjo,Mechanical,19
643,audkbethdt,ECE,18
648,swpjyawmbn,Electrical,22
614,adaemoovnv,Electrical,19
635,ylzwosaglm,Mechanical,19
627,xyvsyyujwu,Electrical,21
658,nqwsjaaipp,Cse,17
612,cocmedamrh,ECE,17
682,bbnaumkzeo,Cse,20
689,grjjynkyym,ECE,21
692,ldkpqywiqc,Electrical,19
622,qnyfndljtd,Mechanical,19
605,rkhpzamfxo,Mechanical,19
691,muajbfgnfa,ECE,17
623,uoovukyklc,Mechanical,18
672,skciebqemg,ECE,21
663,ncfqytnjez,Mechanical,17
652,dbjwoxcpjd,Mechanical,20
657,ohjwttjbdx,Electrical,18
606,haxrnkkspg,ECE,21
618,sncmkqvggs,ECE,18
601,ihgzagaxwb,ECE,19
666,bkynnogldv,Cse,22
645,igennjxwup,Electrical,21
659,nqaxdvzfmk,ECE,21
683,hqlygegrid,ECE,19
628,xfrsmvxxkb,Mechanical,22
654,aqnndnlvov,Electrical,19
661,lrrhyvsbzv,Electrical,22
677,liuersfgvi,ECE,20
679,ctkuvkjcow,Mechanical,18
642,psdqgogwvw,Electrical,18
619,mfukssfopk,Cse,22
693,ugwtwgmfbz,Cse,19
664,gjgmeyypoc,Electrical,18
673,riahxknseq,ECE,22
609,inohbigafi,Mechanical,22
699,qjriaxkvrz,Cse,18
665,fnamqsbmnn,Electrical,21
611,gnbvrkoumk,Electrical,22
680,hurerrricb,ECE,20
681,rociqwnmvp,Cse,21
684,nxjhhqkayb,ECE,17
694,gmijvkohqn,ECE,18
695,inrojzenej,Electrical,20
650,fqmvlaozoc,Cse,20
668,whgskzztob,Mechanical,20
633,eekruwxsnp,Electrical,19
656,ffzcwnbesu,Electrical,17
675,drtkjkinph,ECE,18
616,zbsubidaos,Electrical,17
686,muiaynzaxy,Cse,18
670,sibiuthubb,ECE,19
687,gjnfsfokxc,Mechanical,17
629,jinyieiqac,Mechanical,22
638,jycjryxlzp,Mechanical,22
617,kqrtlznzkg,Mechanical,19
655,uioiikjhaa,Cse,22
626,dcpiglkicp,Mechanical,21
608,auvtbmktqr,Mechanical,17
698,wfguweyewg,ECE,18
697,ydcnjuzfyn,Electrical,20
625,yndsknafkq,Cse,22
649,hqrdvivgux,Cse,21
639,bferkuzdyx,Cse,21
676,qmwqodqfme,ECE,21
613,ajvnetxcwd,Cse,19
632,khkxhbmgcg,Cse,22
637,swarwzwslg,Cse,20
641,cpncyniaya,Electrical,21
630,ylaifykpmt,ECE,22
646,giktbfjqvl,Mechanical,18
662,jlhynznylu,Electrical,20
603,wijbjlcnze,Electrical,17
621,splslpksjf,Cse,18
640,mnyguflnqc,Cse,22
660,spocygxftx,Cse,18
674,bxhdkqyghw,Mechanical,18
644,kwjhrrefaz,Cse,19
651,npkfglmlwu,Cse,17
634,srmzacxzvt,Cse,17
610,qbkvqeajfj,Cse,19
636,aeentplwit,Cse,20
600,felxmpvsgu,Cse,20
