RollNo ,Name,Branch,Age
100,gcdpriwoxk,Cse,17
101,ljcezezooq,Electrical,18
102,iegsiorqtv,Electrical,17
103,codgywqbnm,Mechanical,20
104,reebsbodgk,Cse,22
105,zhcjhxnmfy,ECE,19
106,mwimgmgkug,Electrical,18
107,oqhqghsnvg,Mechanical,22
108,pheyzbpvgu,Electrical,19
109,tdpywepkvr,ECE,18
110,pyyldywsfv,ECE,19
111,qftfxwetwl,Mechanical,17
112,jedalghnas,Mechanical,17
113,gncuqcsdqu,Electrical,18
114,cipxddouut,ECE,19
115,jvqqqeiebv,Electrical,19
116,vduxyknqhf,Cse,21
117,lkcbllahxg,ECE,20
118,svstmsrmxf,Electrical,19
119,zcqkyinuni,ECE,18
120,pfftdraupg,Electrical,22
121,wbxbsvgpyo,ECE,20
122,hrcoitnkcw,Cse,17
123,euxkwmfxsq,Cse,18
124,tegmdtgmqr,ECE,22
125,ctxxiftkuz,Cse,18
126,splkrzztlr,Cse,20
127,mlowoezjuk,Mechanical,18
128,oxnoopegnw,Mechanical,21
129,gxaxkfsgrt,ECE,22
130,xutaqekyjp,Electrical,17
131,xgjnvorldc,Mechanical,18
132,zzovtzwwna,Electrical,20
133,zuhrngnmmz,Cse,22
134,cfrtqtiqiz,Electrical,18
135,tdptskqqxl,Mechanical,22
136,xubvayibdc,ECE,21
137,whxkjojjrt,ECE,20
138,eycsqdumud,Mechanical,17
139,ctzrrkyxvb,ECE,17
140,zvqkxyslkw,Mechanical,17
141,gqaecthydv,ECE,17
142,zdzpofporh,Mechanical,22
143,rytewejmld,Mechanical,22
144,wsubibakiw,ECE,19
145,tlmpcrlvjo,Electrical,18
146,foqdzxadht,Electrical,22
147,yuwxvptbdb,Electrical,21
148,vmvqknzaee,Cse,20
149,mlbnkerjlu,Electrical,21
150,iwtkqwsrjz,ECE,18
151,ybcvsaxaxp,ECE,21
152,coicwipedl,Electrical,20
153,hemzurimva,Mechanical,21
154,dbrbnkvwnu,Mechanical,22
155,jnupakbfma,Cse,22
156,iklznsssem,Electrical,21
157,eafcirkqgs,Mechanical,22
158,coqvzvlycm,Electrical,17
159,lkxichlqom,ECE,18
160,ucycoqxccq,Electrical,17
161,dwrrmbroqt,ECE,17
162,fynjezxokv,Mechanical,17
163,ordmiaqojw,Mechanical,18
164,ukzawyvatf,Cse,22
165,velgnnxcyj,Mechanical,21
166,sofrcgmfgg,Mechanical,19
167,tjinipsmne,Mechanical,22
168,ykiuckgznw,ECE,17
169,owpwgyuofq,Electrical,18
170,zcpnohstlj,Electrical,19
171,sxkcajgqja,Mechanical,17
172,kjlxhotvew,Mechanical,18
173,zukhwchlge,Electrical,20
174,kiqgmkgshy,Mechanical,20
175,gbintrhwqi,ECE,20
176,kvwjlkdpzk,Cse,21
177,ijicrdgxpo,Mechanical,22
178,yggeeiexoa,Mechanical,18
179,nsvdelsyul,Electrical,22
180,awpikznqpy,Electrical,17
181,olwvxeckfz,Electrical,19
182,byiockcqiy,Electrical,17
183,uzaelnyrmr,Mechanical,17
184,jabccmxtkp,ECE,22
185,whrcinizeb,Electrical,20
186,hiahufgtwh,Cse,19
187,hzfrzmswvb,ECE,22
188,obalmdzxhu,Cse,22
189,wcyhsbbyej,Electrical,21
190,iljkmjjvqp,Electrical,18
191,phsnatodsy,Electrical,19
192,jyizeieevh,ECE,17
193,quifinswru,Cse,19
194,jzedmtryva,Cse,18
195,oyjpfyykum,ECE,21
196,fcphnvlqvf,Cse,22
197,ipjkrtaani,ECE,18
198,jmeptafcaf,Cse,22
199,unckzoweqm,Electrical,21
