RollNo ,Name,Branch,Age
793721,hovefqbvjv,Electrical,22
771651,dybsxudcvf,ECE,20
702710,siiziwrtjb,Mechanical,21
706540,afgpkajsab,Electrical,20
766823,ykmyndxlqz,ECE,18
791478,nvnfnsrves,ECE,18
724445,ojntrqjsgn,Cse,19
763387,dccpveghuj,Cse,19
730613,whlsxipvpf,Cse,17
700533,toqdasazze,Mechanical,19
749060,qwrjtdnpld,Cse,17
772594,shrzrcodcm,ECE,20
765322,pvtckkxbfx,ECE,18
700697,rjvsqrwoas,Electrical,22
758398,aswrfehrhy,Electrical,17
784316,iarkvqaotv,Mechanical,19
707805,hmcycltkmi,Mechanical,17
709991,csexyemixa,Electrical,17
777581,sfkfuwlqcc,Mechanical,22
764738,ruvyfxgjay,Cse,19
738207,ixkwymfbsk,Mechanical,18
793309,ecxzntmvyk,Electrical,18
701395,rccpgdxlji,Mechanical,21
773531,supjzcglov,Cse,17
795837,dpblelhhlg,Cse,19
799371,vqrbxwmdnb,Mechanical,20
794555,dykuvocear,Cse,18
730780,nnlvthgkrr,Electrical,21
788125,jzowetepor,Mechanical,18
727237,hwgfcetevx,ECE,18
724028,xbjymsmfbq,ECE,18
747187,bogihdpgul,ECE,22
773784,jannkwmscy,Electrical,18
754833,hxjnakuysp,Electrical,22
785593,wdrppjwfkf,Cse,21
785353,rbvobhlkux,ECE,22
780713,cpdlyhlfve,Electrical,22
736231,xinzdcojsq,Electrical,17
744185,tcgwtzgejj,Cse,17
771870,utezyrjmgc,ECE,22
734677,zgexeechkl,Cse,21
759067,jccobgsjma,Electrical,22
770594,hpnpedzrfl,Mechanical,20
718087,xxsypwtkpv,Cse,21
742665,rzfheumrns,Cse,22
795445,zhqjmpghre,ECE,17
730685,jhrcpmofhh,Mechanical,17
727683,cqfnqemtfy,ECE,19
783392,fwczqpqbod,Electrical,19
763067,oscbnjjrhl,Mechanical,20
716432,ugejphmsch,ECE,18
787850,jxnkiboayv,Cse,21
798244,ushdvoyfrn,Electrical,17
752222,amvlvdyxsv,Electrical,22
760102,divlejliep,Cse,21
742428,epsdefrrww,Cse,22
769468,xizxwzgieg,Mechanical,21
729795,cfyjmqjetw,Electrical,17
709571,sygiufnquo,Mechanical,22
706590,zvcfuhslob,Cse,20
711356,eiwsnumoqu,ECE,22
791512,wwjstiwtvj,Electrical,18
738601,psspiazwen,ECE,19
729741,xrhknuknxf,ECE,18
750186,efvdubkarz,Mechanical,22
737603,hwhbpoyxwo,Mechanical,18
746579,jodrkwjrcu,Electrical,20
777871,kokxyvcqry,Electrical,20
718152,bsndcxxqbb,Cse,21
713207,bpmcmzdasz,ECE,19
745992,vmvxbsvwww,ECE,19
772122,vpoifoykas,ECE,22
743863,htirbtfqua,ECE,19
757529,wlrfqrhdom,ECE,18
791702,veaairgjms,ECE,19
707412,olsyixfcwp,ECE,18
702330,bcpchyfwkd,Electrical,19
713015,ffwybkytxt,ECE,22
719604,hdusongwqx,Mechanical,17
718436,rnazwopvrd,Mechanical,20
794062,ytlebdypvx,Electrical,21
725463,dywjgbvdar,Cse,21
737198,lwukpnvicf,Cse,20
710090,btqumliild,Cse,18
725633,tfxijbbeph,Mechanical,21
739694,vthxqcdznp,ECE,17
766894,xeyvixwpgi,Mechanical,22
772700,dporrmvybc,Electrical,19
705361,bsjttoqfjt,ECE,21
762497,xtayftgkmq,Mechanical,22
705061,iqdgmfaoze,ECE,19
765505,vuvqjkomye,Cse,20
701060,iwqsmlcwsu,Mechanical,19
761253,xkqklupazg,Cse,22
705904,ctacdzyrxv,Electrical,21
753925,spbknsgdpv,ECE,20
741579,ykcjbgvnlv,Cse,22
704260,lheddfdabq,Electrical,20
731662,vdzrqwxhsj,Electrical,21
741055,tpfmnorhgp,Electrical,22
774207,ojwgzlghcg,ECE,22
789684,ksvekpjmzq,Electrical,20
795986,vwumpogtmx,Mechanical,17
785532,wnhajbblue,Cse,20
714744,uhsexzdafe,ECE,21
738729,npwwqwpkpc,Mechanical,20
772811,shxshixadh,Mechanical,21
781067,vqenslbbck,ECE,18
793377,rmlowfnzjm,ECE,17
746339,sijscmgzxw,ECE,22
722214,uoprkuturl,ECE,19
739352,cilnbyvumx,Mechanical,20
738346,yneurhlsja,Electrical,21
780396,tnbaadjjux,ECE,20
723523,sdhnidhtgy,Cse,20
738164,nvvlnkkvnu,Mechanical,19
762458,nnvydfqpbl,ECE,19
785832,wgjvddgoal,Mechanical,21
739126,rugphotvne,Electrical,19
792444,cnbzmhgtae,Electrical,22
785872,rugdgontkn,Electrical,21
754723,jotfnmguwo,Cse,21
768997,xdhlgajaye,Mechanical,19
784793,scngdilcwo,Cse,17
755145,wzwtfhwrkk,ECE,17
770258,yjupiztdyy,Electrical,21
772665,hotonomysa,ECE,19
747238,qiwxrklrdj,Cse,19
785865,onehlmdnib,Mechanical,19
712077,zbbtxsgvav,Mechanical,18
783110,ilvswndkpb,ECE,22
710064,vlkfdwgesj,Mechanical,21
791425,ixhxnxyxsi,Mechanical,19
751260,dmcjexhyrk,Electrical,22
765598,trqwtdjilb,ECE,20
749624,bfuthldnhv,Electrical,21
742144,qshskkutfs,Cse,18
736447,bphdhurojb,Mechanical,19
768247,cqzvyfjxgq,Cse,18
700400,xztvgvkbzt,Electrical,19
708614,qbqddpemke,Electrical,17
775231,eqvlaausma,ECE,22
714130,esewqzniby,ECE,21
792071,rwkndnkcmc,Mechanical,22
775999,akutmbvake,Mechanical,22
798453,mloyewksdn,ECE,21
707774,tojvmzzmgw,Electrical,19
705490,nvghkwosta,Electrical,22
734292,wwzckfbusb,ECE,17
759264,yclkxudmsw,ECE,22
739716,evjfymeavk,Cse,18
769303,aorrlbzwme,Mechanical,22
708619,xjyizzmkor,Electrical,21
705337,jkmgfqwjrz,Cse,19
728663,kxxdnsggaj,Mechanical,21
797361,tjoznxywkh,Cse,17
753361,zexvncleur,ECE,18
799239,onlwozvuci,Electrical,20
729491,iuvrjxbzyx,Electrical,21
751382,aebywdbpgj,ECE,21
761808,tjpqsorrrc,Electrical,18
734629,zezpnsgtkq,Cse,18
772487,zggukylxxa,Mechanical,19
781098,sdbfcsutbz,Mechanical,17
764213,lqzhpxhewn,Electrical,17
763358,kfnkaleveh,Mechanical,22
749199,blfcnoygil,Electrical,19
757969,fwsfhlltdf,Mechanical,22
788432,rcodygrhhb,ECE,22
775018,tjlvzsuxkk,ECE,22
706930,fuxeedzfwh,Mechanical,22
733039,vuvuvkcqjj,Cse,21
742689,dxvpwnbqor,ECE,17
764425,hslkjzgoqj,Cse,17
702541,fkwxrlfnce,ECE,21
749108,ymcrcnjvdg,ECE,19
732082,sqqaheaimq,Mechanical,18
791184,xvkpcbszei,Cse,22
727933,bgxzctpzry,Cse,18
719785,lklnhdbjrj,Cse,18
743784,wxrntkhqax,ECE,19
749087,sceuqfooml,Mechanical,19
795672,cdfnmqyrnw,ECE,17
749658,esebfthtws,Cse,18
732500,reeuikngss,Electrical,17
795882,knpfklxdbd,Mechanical,19
732574,mnxpjbxeck,Electrical,22
792901,eeccvghqub,Electrical,22
715222,ikqvoefxhi,Cse,20
772960,xybrqsksyv,ECE,21
796232,nzwiweadoc,Mechanical,22
741699,maygipsgzc,Mechanical,21
776633,fednazkdzw,Mechanical,21
762689,uonuewawek,Cse,19
737002,bkqssehbpc,ECE,19
780541,zfzrgsmmnq,ECE,17
718438,vjcigfdvyz,Electrical,18
796768,yfjxsvdtzt,ECE,22
765498,qqdmvkkckh,Mechanical,19
789220,krcxorgyfd,Electrical,17
728347,dkqleqmuhl,ECE,17
744734,sfcrpmevbh,Electrical,18
720540,bpgruxsltr,Mechanical,18
712446,tyjjehxadi,Electrical,21
713485,evcowdtuhe,ECE,20
793358,ewdpdtqhgm,Electrical,22
782300,onlqknuyic,Electrical,19
714514,wpwqsnlxue,Cse,19
743265,zegilgldua,Electrical,21
725573,sjsenocvhb,Mechanical,21
723676,tzureaevxz,Cse,20
742968,ijnsnmaibe,Electrical,21
790628,dmnxlplkay,Mechanical,21
756332,hnfvwkbcbe,Electrical,18
747778,nsvmvhjiwr,ECE,17
782290,ukgtnrowgl,Mechanical,21
756618,gbsbhgnbsl,ECE,22
752814,kthmukirax,Cse,18
777211,ipyfqnhprl,Electrical,17
756196,rnvzolnvui,Cse,22
780610,bilgvsozzp,Mechanical,21
761451,gxbhjdkvas,Electrical,19
786409,rdskrtegwi,Cse,20
701976,fgttmxuwjv,ECE,17
741463,dwimgimaha,ECE,21
795823,irnkmrnxfy,Mechanical,18
797687,rcltfqkyef,ECE,21
792830,etrxyvqedn,Mechanical,18
783517,buhnldsoio,ECE,20
797757,kjqvlwyhix,ECE,21
782152,tfiiqhzpil,Mechanical,19
763632,ihvvqzdyrm,ECE,19
772584,mpnmetwzmv,Electrical,21
735978,zwfmzfsblb,ECE,17
717172,edulemqbgl,ECE,18
750830,vtsxpnyrbd,Mechanical,17
720227,fhwwfkqvvy,Electrical,19
724093,ytcjuwzkht,Mechanical,17
780847,swxalufpjm,Electrical,21
774618,jxhxddslsz,Mechanical,17
746047,dsvtlzqrsn,Electrical,17
797354,mrkghgbvzm,Electrical,21
788929,upvpmvutpc,Mechanical,19
749868,dslvccwzzi,Cse,22
704246,tdycuuknrr,Mechanical,22
757472,lrutimfwaz,Mechanical,18
747809,nyggjoosvv,Mechanical,22
772183,uceifdaine,Mechanical,22
720320,gmlujbecjk,Electrical,21
746637,usmlhgsgzi,Electrical,22
729335,fisucqvshq,Mechanical,19
728719,dakjefwlmz,ECE,21
767694,yysryxoths,ECE,17
779246,wnuwoeirki,Cse,20
792712,uxcbtujwcx,Electrical,18
717233,cikgdcblmn,Electrical,19
710379,vnhdtqmtdi,Mechanical,20
744870,ntzlsimkhq,Electrical,17
791447,pnbtbxhqdn,Mechanical,18
775450,yojqsiydle,Cse,20
705905,iuogkxhbjn,Cse,19
797831,otddxbdlgg,Mechanical,20
777348,bkfyjjqvhd,Mechanical,21
727137,lndbnlbotq,Mechanical,22
752735,wefrmeqgds,ECE,22
778163,bzlugakoft,Mechanical,17
739940,cvvpyakbjx,Mechanical,17
786396,zmpqdfzeza,Mechanical,17
766931,byklsqfdki,Electrical,21
748545,efqrthzarr,Electrical,19
785368,eirjwbccsh,Mechanical,22
724770,mleqfenvbt,Electrical,18
751702,mltotoywhh,Mechanical,19
785448,qdwekqvhjb,Cse,22
749561,cajgaamfpe,Mechanical,17
781241,rdsdanksye,ECE,17
777882,gbhsnlknux,ECE,18
778790,izryzcuynz,ECE,17
742272,hqeqxmxlok,ECE,20
717329,cbuvpeywdx,Electrical,21
773240,gtftmkjiaq,Mechanical,19
729252,edzntoxaeq,ECE,20
778353,cwovwjkjth,Cse,21
787258,wnhervsbgx,ECE,19
751758,bmgdjirzob,ECE,19
712393,vxuxwjoaoz,ECE,19
702662,blpftrwqel,ECE,21
736884,mcmsaoaexr,ECE,20
767802,iwbgyfmleo,Electrical,22
715561,gnatlfwexb,Mechanical,19
737018,xyfpekwsam,Electrical,21
751956,qldgzwwjpc,Electrical,17
725682,saguccsugr,Cse,17
706943,jxjndtjoxe,Electrical,21
734947,kihhiohmof,Mechanical,18
791520,sjetzyqviw,ECE,20
799401,kgztccnpys,Electrical,20
725877,kotddfxmdt,ECE,21
743115,yzkrvrzaib,Cse,20
762579,hrulcmmgwb,ECE,20
758249,ctpfalrhei,Electrical,21
700895,anxbjnvhbl,Cse,22
700922,xinytvasjt,ECE,18
785974,eatbmmmjfb,Electrical,20
793634,afdexdrcoy,Cse,19
795899,ltfquyocdk,Electrical,20
737341,kfvqqsvkpu,Electrical,17
718446,fvjsguwuov,Mechanical,17
724042,dozestnoii,Cse,20
730945,okbcgonrwi,Mechanical,19
787094,nnhnhnheyp,ECE,22
780695,ifrzftbsbt,Electrical,21
733270,hihynbwoty,Cse,22
715367,mdukwtivxx,Mechanical,19
776266,lhinyrhonw,Mechanical,18
750635,zotuosexkk,ECE,19
749273,vvpngbghbo,Mechanical,22
727742,purltgseep,Cse,18
714977,rtvwvnaoua,Mechanical,17
760150,ehrmsuaxvi,Mechanical,19
775593,koyxqawsbb,Mechanical,21
732891,pfzfqqbzto,Cse,19
730594,apgntlhubg,Electrical,20
709477,srkzqyytcm,ECE,20
775164,fhpvihnhdy,Mechanical,19
765927,islgkrfppn,Electrical,19
754332,lvgonpkxbh,Electrical,18
764551,fynicijoen,ECE,19
778675,mqmptkiepf,ECE,19
785503,rbemwwassl,Cse,21
714385,cimhwjlrrh,Cse,20
758045,twfbtzxrjf,Electrical,21
711346,vigijljmgq,Mechanical,20
712098,zesullahjo,Electrical,19
716704,zmcylslgki,Cse,22
750607,yefjwhrrtl,Electrical,20
705048,jsyiaxqrfh,Cse,21
796242,zbmejhyiwl,Electrical,22
785546,gzyaiuzfmm,ECE,20
765606,uscdkrpxjh,ECE,18
773813,qfqmmvexri,ECE,21
750421,hyoiiramjw,Cse,22
741260,jnpvfoynlq,Cse,18
759150,khckcdbsha,Mechanical,17
792194,dlrmhuntjq,Mechanical,21
735692,jxbsftdjnw,Electrical,19
797180,nopvffeovc,Cse,19
784935,hmolfqjrcu,Cse,17
716049,ztikzwjxpo,Cse,21
722836,hjwigpiyqi,Mechanical,19
777475,hidlllqpny,Mechanical,21
793197,onfdybqitj,Electrical,18
778300,dgyvusfvli,ECE,22
716953,mwekqqekce,Mechanical,21
790886,lvioymhflb,Electrical,17
741386,hzaskqruyf,Electrical,19
707003,pwceclkyvt,Cse,20
760707,chtivfnckp,Electrical,22
793798,nkbuyoaydl,Electrical,19
798747,smthssvajr,Electrical,22
746820,behwzfugqy,Mechanical,20
791518,rrvadhxfoh,Electrical,19
713205,eecoeqlyui,Electrical,17
714092,ptmrkieixo,Cse,17
750538,dmcpkwspie,ECE,22
739610,djusomnaxe,ECE,20
748107,hhonccyolu,ECE,21
763737,uwcimaydhg,Cse,17
783897,ybwtfyxubw,ECE,22
726084,dpejqizqdw,Mechanical,18
713864,vrqhchluxh,Mechanical,21
721740,rghmwtdrsy,Mechanical,20
701785,hunxlragjm,ECE,22
777806,aqoqrsjlbk,Cse,21
744608,gwyjfvaaon,Cse,17
783060,owlblbwhox,Electrical,19
708091,ifpnhqhyti,ECE,22
708955,qifnzuxede,Mechanical,20
762958,fjfsmaqlag,Mechanical,19
700423,pyjprfyoqz,Electrical,21
755109,olruzgdepi,Cse,19
709800,vztcmqqehs,Electrical,21
750433,szbchzxhrj,Mechanical,17
734826,afydmkitwm,Mechanical,20
733358,ceeauecopk,Mechanical,19
783999,bakykcbxum,Cse,22
759456,dxegzwdmgj,Mechanical,19
737521,aynqqnzrml,Cse,17
750226,sihqjjtwdw,Electrical,18
784078,mgpxdqdiim,Electrical,17
772891,abqdntvpdf,ECE,22
770313,fqctgakcva,ECE,18
778722,ksykoiqcrl,Mechanical,20
793865,vywoxnbhxm,Electrical,19
714446,yrfemcckqe,Mechanical,19
731720,otrnbrccmd,Mechanical,22
719202,rutbncbctb,Cse,19
745292,ilneyeyenl,ECE,17
701529,ljkifzcfjb,Electrical,22
733241,quvpggnkgm,Mechanical,18
731426,juybnqeqzf,Mechanical,17
763999,ojyrruizkk,Electrical,17
747353,yhmejpuurk,Cse,20
786869,ouveeuqxhu,ECE,18
787354,earbfbwulk,Electrical,21
702381,yadkacadzl,Mechanical,19
754724,gqsdislabq,ECE,20
714458,itrngxvtmu,Electrical,22
718037,jogwaidrxe,Electrical,18
734117,doiwcchmib,ECE,21
773879,mpyvlmzdtl,Electrical,21
770903,voyoorrkib,Mechanical,21
708058,rzeqjcukea,ECE,19
742884,yzpjqlofzq,ECE,20
783227,wlxqukbika,ECE,17
780460,khdbkrxopa,Mechanical,19
733202,olrmjfymdf,Electrical,21
742792,yrjoefrmee,Mechanical,19
737755,anhtstpbej,ECE,22
710106,xszbcoozka,Cse,21
753045,eaxhoanlpu,ECE,21
734875,kmebdroltp,ECE,22
796594,lvgugftxkw,Cse,20
773305,popvomrzee,Cse,22
736542,wyubzpppza,Cse,20
756379,ujmarurcuk,Mechanical,18
759074,jkaxqzkjrk,ECE,19
753848,hfhrlcfffj,Electrical,17
757245,tiarxposuz,ECE,19
774456,ekgpacvtog,Mechanical,22
787037,xbrhkflrni,Cse,20
744206,kqdzyolhvb,ECE,22
780020,giqxfbdyop,ECE,17
754282,jrflmqwccu,Cse,17
753734,lshwrzukvr,Cse,21
714307,sdwuidonhl,Electrical,17
718046,tkzzytdysn,Cse,21
780765,lccnxyobkr,Mechanical,18
786664,kngsfhmfvu,Mechanical,18
716056,tgiwyfyjmo,ECE,18
756080,pvjtojzsiv,ECE,20
778029,ryrjugusob,Mechanical,21
776579,hygfkeckey,Mechanical,19
749444,xvsqbjsjzx,ECE,17
792958,faydmbpogx,ECE,20
741375,xwygfghqck,ECE,20
793393,phibwncqrf,Cse,19
787228,bfpjusaeiy,ECE,22
730147,rmizxheape,Cse,20
729600,szutwsxnpa,Cse,22
795512,vudyyobpot,Mechanical,20
797392,uagtxmomps,Mechanical,19
785561,naogzkdrun,Electrical,18
768016,sepwnxenqs,Electrical,22
772384,fomytpzehy,Mechanical,21
700792,nwejqbffly,Cse,19
728621,olffiygqzk,Electrical,18
730910,xatedabuqz,Electrical,20
789072,xhzrmuosho,ECE,22
720790,lcyccztobc,Electrical,21
754819,xzdrmuacqn,Electrical,17
769854,acxekfsbos,ECE,22
796522,edactjqvel,Cse,21
732754,bpbdwhzgwe,Mechanical,22
741058,vxdwuafggo,Mechanical,17
759122,tahhyaqlpd,Electrical,19
784589,lleavkphzf,Electrical,17
768394,aoybpbocvf,ECE,20
799935,slhjxjeevw,Mechanical,19
730697,dqbyckmsku,Electrical,20
760182,eeualkiywm,Electrical,19
754432,hakozrevuu,Cse,22
794316,ttnpmikwfc,Cse,22
703023,ssgvcmjkhh,Cse,21
782968,knfjbyjrtw,Mechanical,17
771666,drweukhmyy,ECE,22
778391,kpnaakbcot,Electrical,20
772693,qouqshfftx,Mechanical,20
