RollNo ,Name,Branch,Age
944714,wsxefaidzk,ECE,20
947718,rnijuejyjb,Electrical,22
995734,otxojycojl,ECE,20
989125,uesoagutnq,ECE,18
917798,lhbjoisuxy,ECE,19
932612,pwpsybmpvr,ECE,17
949226,gtntusacxx,Electrical,22
962528,qoxewaymdk,ECE,19
978943,npclvkdmil,ECE,18
968628,nezydqoinv,ECE,17
958320,eqcxkltody,ECE,19
981437,xsgecmbgvn,Electrical,20
982516,ysrjluguqt,ECE,21
937928,ottxulwpqh,Mechanical,22
980153,kinelehhnl,Cse,22
936090,jwtqjueqwi,Electrical,20
934308,lpjqtdjcxm,Mechanical,22
979807,ctkiwpvdjw,Cse,19
920846,bgqdmolsjv,ECE,19
902150,xuktlmcnzo,Mechanical,22
916888,izmpptoebw,Mechanical,19
915914,lxbuxetogc,Cse,19
986214,qfjhoycbuk,ECE,20
967069,jquomxngdo,Mechanical,22
974724,udfgaljidg,Mechanical,22
980073,gpamorfhnb,ECE,21
926668,fzfacmzdvn,Cse,21
909141,wejvvlvbop,Mechanical,17
997596,sutjnxxnqb,Electrical,21
958172,fylshhanqs,Mechanical,17
934006,rgoylhwzfc,Mechanical,17
931979,cleotyzwwg,Mechanical,22
970064,xwmodqctrq,Electrical,20
988266,zjhqbasjgp,Electrical,21
955428,ruclnnokbh,Mechanical,22
930910,rvnfzhtjee,Mechanical,22
914982,jdlfmssvea,Mechanical,19
952815,dmlsuojdrm,Electrical,18
909946,mtuobwchkk,Cse,17
977447,mmzdirdghn,Electrical,22
948483,jptyxtpbrb,ECE,20
990028,dulcljwwmj,Mechanical,21
925671,qasmybhsta,Electrical,17
938503,sdyhyyvqgb,ECE,19
922905,iofwhiuqbf,Electrical,21
917837,wludtptsap,Electrical,18
947058,hclgpcfjgc,Mechanical,17
993739,jdpnoyesop,Mechanical,21
971407,qgovwomoho,Electrical,21
986414,vevywsbtzo,Mechanical,20
968368,bqcdqfayoj,Mechanical,19
920957,pjklupyokj,Mechanical,19
959938,akukicrfzs,Mechanical,19
946494,pahkhbiatz,ECE,20
954535,tvwwdrploc,Mechanical,21
902554,awisqiegik,Electrical,17
912069,dzxqfnpfzm,ECE,22
908196,ofzfrwvlco,Electrical,19
980981,banpbwlolv,ECE,21
950176,sgcsfszhqb,ECE,19
934564,aodnkisgsj,Mechanical,21
948455,allqqduniq,Electrical,22
989818,sfghbglxzy,ECE,18
954132,fusapetxgg,Cse,19
912092,avdninrzaa,Electrical,17
917702,tcmkkmsanf,ECE,19
950309,pregrjkvkn,ECE,22
965315,miwqfbxuxr,Electrical,18
949465,xdcgpvzfep,Mechanical,19
966106,ebcpnzolvh,Electrical,19
925179,tjyoepueok,ECE,22
909713,xvrvtmpxne,ECE,18
976133,mvttxxkfug,Cse,22
979377,uwfxmbubfv,Electrical,21
990458,yxuaeevvex,Cse,20
952816,hnzczldbhl,Cse,22
969214,uczpaqneyl,Electrical,19
970338,cqsfffueha,Cse,22
945004,gzclocwwez,Electrical,18
986311,mkakbyvrts,ECE,17
994430,zebvlrneca,ECE,17
911875,enupmxystn,Electrical,19
929301,wypsqwfhje,Mechanical,20
941337,adixsqoaqr,Electrical,18
996651,tuegvbpywh,Electrical,21
978717,vjoabqxrwl,Cse,21
949581,xgyrynfoyj,Electrical,21
919224,apsiubyqvw,Mechanical,20
991832,vtxicdjzos,ECE,19
926872,lbcewzjsge,Mechanical,18
955431,orswsayslo,Electrical,20
946236,wheokgavya,Mechanical,19
906498,mbwyxkppnq,Cse,22
919594,nvzcdcflqe,Cse,19
951270,tklglzahul,Electrical,20
965777,lxoxvcfbnz,Mechanical,17
920512,fbjvgpkjgu,Mechanical,21
953024,owjalqslmm,Cse,21
946420,zelkhuytdx,Electrical,22
930721,hvfvrzdbrv,Electrical,18
958311,zlpvuktirb,Cse,17
967163,ovufafegbw,Cse,22
953178,ctokkrumii,ECE,21
908846,ljrcwmtljd,Electrical,18
987506,lbwyjaroba,Electrical,22
909961,cnectskldq,Electrical,21
911986,qsdrjotlrm,Electrical,19
942138,yubhlqqxtq,Electrical,19
958815,ojgletgemv,Electrical,19
971687,hyayoztyyp,Cse,18
971546,czetfvnucm,Cse,18
966866,hrdopvqmze,Mechanical,20
950346,ledbrknwxs,Electrical,22
979275,dkrsjneaeo,Electrical,19
968868,uzyovpjdoi,Cse,19
992706,yleyqignkb,Cse,20
957793,zuvzabozia,ECE,20
969226,sogbhvdbtt,ECE,17
959760,nmvzsctgjq,ECE,22
903071,kgczthrquu,Electrical,17
939254,oceyomvunc,Mechanical,18
989647,sradcuwtbr,Cse,21
915282,cpvsbujitf,Electrical,22
908453,syaanegclr,Cse,21
923326,watswnxddc,Cse,17
967907,qpravnrfuq,ECE,17
922749,opbbahthrt,Mechanical,19
979122,arqghxaffj,Electrical,17
929881,qqmopylxwz,Mechanical,19
970764,tkgkpspmki,ECE,17
957751,hnybbjragw,Electrical,20
928301,spcuqqavgl,Cse,20
942833,qgcvsynzyr,ECE,21
943583,tqnpuzhnhc,ECE,21
916321,txdhaxttjh,ECE,20
941199,rjunvysjty,Mechanical,17
934590,mpydvnpcqj,ECE,21
907457,hkmpelzkfy,ECE,19
976120,czufpzolci,Mechanical,20
977389,lksnhgsjjv,Electrical,17
904939,dqyksaswcw,Mechanical,19
909137,bmjurymgdq,Mechanical,18
938545,eewnjyjryd,Cse,22
947850,rikrxfiuvw,Electrical,19
916417,dqqjjzeovu,Electrical,19
940965,rtuuvleyqu,Cse,21
934109,igzcubxwyo,Mechanical,21
903205,cghklqsytz,ECE,21
994223,hssrexrqkh,Mechanical,17
985574,gutcdlkgif,Cse,19
965758,pvinfddrqw,Mechanical,21
940955,uzfsedlfnr,Electrical,17
944197,lyixrkklrb,ECE,21
940519,jzpszonfwp,Cse,17
931939,vqbezihyus,Cse,20
932334,fvqckroydo,Cse,18
914832,nuudiqvgxs,Cse,22
950189,fhzcbukfem,ECE,17
972048,axzdiosiak,Mechanical,22
938666,gueitstzuh,Electrical,21
957493,qkefxcmgol,Electrical,20
956043,yivrsbwnca,Mechanical,18
945982,dcayqttgrs,Cse,20
934816,dvunlzaghe,Electrical,18
972992,fxeabdkwtm,Mechanical,18
908379,ankcueghiy,Mechanical,17
994193,pqoufxqblp,Cse,17
914174,zgtkjtcmci,Cse,17
936747,qjouxdjztq,Cse,21
949593,qdmbymqxdf,ECE,20
962672,txtqvbkemd,Cse,18
965506,xcikwgkeqm,ECE,22
926441,zcvttxhrci,ECE,21
982141,ccaovhulta,Electrical,20
917905,zzyiqkkuff,ECE,20
957763,xtiiejwwet,Electrical,21
996377,yhqrcacxxq,Mechanical,21
967404,cpkefjertd,Cse,21
992427,gkmrtnkegu,Electrical,20
957473,yldrscidrq,Mechanical,19
952164,ijobvfpzxj,Electrical,19
995351,esrrlntgmn,Cse,19
971910,romnnczrwx,Mechanical,18
970813,konzoaaaqv,Mechanical,19
961149,leuxkaxkmg,Electrical,18
906969,ltfsteffcq,Mechanical,18
925350,jusvbyrqtt,Electrical,22
906632,wefshiiuly,Cse,21
983507,fsklgefeye,ECE,18
943666,uheiaonlww,Electrical,21
924621,azpnxxlhmr,Electrical,22
916515,lxymgzcgtg,Electrical,22
946419,rtjzscgtni,ECE,21
999506,xsaoqljjuk,Cse,17
950933,kizslqqpku,Cse,22
900936,kagwwplhuz,Electrical,18
946816,gnqwufozoq,Cse,22
924951,cnnzszwdfp,Cse,19
951265,qmxkqqyypp,Mechanical,18
903463,issnstnfgi,Mechanical,19
910157,haadcdnfez,Cse,22
920884,enkmdfcsyz,Electrical,20
914460,drkpgirlgn,Electrical,17
991862,uhzaiukmid,Cse,21
924682,mbregvdnpi,Mechanical,17
939345,kwdtxvluff,Cse,22
982145,varrtwsiyl,ECE,19
953273,phcgajueks,Cse,18
980018,wlwdvtdoyr,Electrical,19
914856,rxssbkwtks,Electrical,20
974239,atlefumbsc,Mechanical,17
960808,rxzpanofgo,Cse,20
911541,cbgeckojec,ECE,21
997802,ochklokjmn,Mechanical,18
948897,tvqhtzvodv,Mechanical,17
937000,fqxezqsdmr,ECE,21
908823,wenauqcrty,Electrical,22
976435,pfanecbwrx,Mechanical,21
933696,xwtvbilmud,Electrical,17
928920,dydpgldsxj,Cse,21
932751,tiljuhuwip,Mechanical,18
906004,vfcvntkgls,ECE,20
918568,rclqkfvmlr,Cse,17
966770,kxrupqcijj,ECE,21
958702,ioblrrxcgn,ECE,20
911233,xakcrryirx,ECE,22
917114,bqpirtxoqa,Cse,18
964211,rpabdddxww,ECE,17
965987,qkclvoyaur,Cse,17
921144,anzywyawbu,ECE,18
983799,ttlrdfmztz,ECE,17
938645,zrsngtccag,Mechanical,21
978857,xtlcdivfrl,Cse,21
923377,hkdynrmdqu,Mechanical,20
994292,ranixcrpmd,Mechanical,19
934755,anecdtkfre,Electrical,17
997528,vgpjyiakoa,Cse,21
907328,nuhpnarxof,Electrical,22
978085,jxjkjdzcaf,Electrical,19
904076,zwhmuoaimp,Mechanical,22
902109,daupyimbrc,Cse,17
956437,mwjnyqffss,Mechanical,21
983761,xjwqlatyow,Electrical,20
925614,csjwwlflyw,Cse,21
984327,lhdxywgjlg,ECE,18
987259,lnycznzrpg,Cse,21
949236,llklnhaghg,Electrical,22
902753,axzvyujnvn,Cse,18
998327,hfvdeefrlq,Cse,19
973938,eeiuqdqvli,Electrical,17
906504,cqqqjmwnxg,Electrical,22
901483,ehjsseysns,Cse,19
966790,iboifoktcy,ECE,21
936787,irczncccoh,ECE,17
950894,pmnpolnvov,Mechanical,20
936576,clxngnyozy,ECE,17
914324,otsqsmjtth,Mechanical,17
944515,dtljbynait,ECE,18
920863,gqhexaqyac,Electrical,22
975043,mtujqyabmy,ECE,18
932875,dbgzrjzybv,Electrical,19
914657,skieecmnfg,Cse,19
944134,zlwopggmpo,Mechanical,18
946963,phvddaobkw,Mechanical,22
906019,srxrkrhazb,ECE,19
990694,xaqjyjykjs,Electrical,22
955039,hiquhyemcp,Cse,19
908451,rnavxhahfp,ECE,18
901971,klwfaclemt,Cse,20
933740,ieonvtpkzp,Electrical,17
924797,iepxrilhos,Cse,22
991758,dryobrhdqc,Cse,20
950840,bheryxvkvb,ECE,22
981020,xenpczmoba,Cse,18
972446,nzrovfluno,Cse,18
987712,sfgofucvxy,ECE,19
982312,dcvcpfbqxd,Electrical,22
986612,uguonlfqas,ECE,20
952337,irtiekvjuw,ECE,22
936507,llzwaepolw,Mechanical,20
944599,wqokcwwvhx,Mechanical,19
942314,jepbwusvuq,Electrical,18
914600,yaoctomcex,ECE,19
924004,nhlkebiwys,Cse,18
952042,jjxcrzbgar,ECE,22
928708,thmblgrmah,ECE,18
933584,zgnlyosswm,ECE,19
922716,xqzpixcntu,Cse,17
993600,iybkrmtsyt,Cse,20
934163,ruowvnpidl,Mechanical,22
976791,rfbjzusxdk,Electrical,21
971164,vkarycxfmu,ECE,21
904736,vdeexbhnzh,Cse,18
941753,btdqvliaoe,Electrical,17
931491,vqqsotkywu,Electrical,22
928200,rnonakomtw,Cse,20
975206,rltzhlyapf,Cse,21
995264,kplznoleui,Electrical,22
993939,nmpkjlgzem,Electrical,22
947911,ehettxfgnh,Electrical,18
904541,uitsjpeuuj,Cse,18
960025,yfnbduyppb,Electrical,20
977968,ykvaiimhif,Mechanical,17
934531,ijdnupsnog,Mechanical,19
944259,irpvcmebqx,Mechanical,21
947525,scuidpdyah,Cse,21
990486,mbbesahnvn,ECE,18
983024,rzxwcpqvkg,ECE,22
959852,sldqfbtoup,Mechanical,21
945892,saremxzkok,Mechanical,21
934630,ttqaucgert,Cse,21
958539,zxesplanfv,Electrical,17
962363,pwottdircc,ECE,17
975199,iqgwbxgfml,Cse,18
928265,dccwxrlziz,Cse,17
917100,txhwuaknct,ECE,18
965372,trvcurubvn,Mechanical,20
969292,pvxgnndila,Electrical,19
966250,ktleirmnoz,Electrical,19
931957,pbdulrjmde,Electrical,19
923675,gutvfwyltu,Mechanical,17
948807,kgalaakqxp,Cse,22
993150,oejumcuizl,Electrical,18
920524,qaatvoytjv,Cse,17
978866,jnltbahbja,ECE,17
946434,lwxemfhzev,ECE,18
900922,jkvsgwccci,ECE,20
927640,sxufwuvjmc,Electrical,17
902142,xcacyelhmg,Cse,22
939570,liaunqiiuw,ECE,17
950868,ofmoajzjcr,ECE,20
921361,gjxsznkczo,Cse,21
905832,fyrxzkicao,Cse,22
954150,nsmysgkqaj,Cse,22
937097,niekpjepsc,Electrical,21
925515,kwxjestnpm,ECE,21
984933,ryxhtgvdzy,Mechanical,17
994289,whqrlcbxgb,Electrical,17
950896,ccbnzcpjpa,ECE,18
926901,jfngbbpiaa,Mechanical,20
908335,tsgkrzithq,Electrical,22
947922,qwdkmouivx,Mechanical,22
934388,bginrcqdup,Electrical,20
992941,jozbzmdljx,Mechanical,18
987150,vjvakyjgof,ECE,17
929520,gutshxvpjg,ECE,21
967416,nmeqqjznjb,Electrical,19
928847,zcynioygrb,Mechanical,22
928753,ustfbxkhkg,Electrical,17
925709,mihakfapzj,Mechanical,22
956320,ukczushuin,Cse,17
979507,znlnnrzuzg,Mechanical,20
901209,gttgryihkg,Cse,17
938918,onjhqsrxpk,Electrical,21
974402,bkovdlrsqm,Cse,20
930309,eevsnmvczv,Electrical,22
997174,zmyjkitkui,ECE,20
915562,mjvlymhtfm,Cse,20
982808,fnpprypcdi,Electrical,22
975481,jvijkiwlwe,ECE,19
903897,lzgrqjwjhr,Cse,19
933466,uengqzcwet,Electrical,22
944269,iomvidwaoa,Electrical,19
920615,pnwusefeqj,Electrical,17
952877,ixmjqcglkm,Electrical,17
997336,zpcugghdyl,Electrical,17
941129,uibvozibdp,Electrical,17
942980,sosznbsxuq,ECE,17
943443,mgrzvnfbvu,Electrical,19
900949,exhuwijvmo,Mechanical,21
977155,ngtsjmhmyj,Mechanical,20
925261,rzzyhjbdef,Cse,22
956011,vcvnflirnt,ECE,21
958119,eogqbcksxz,ECE,22
914451,damkafzxol,ECE,21
953317,kfcprlumta,Cse,22
926857,meoxttkibd,Electrical,19
927116,rjlboyxupk,Mechanical,21
943353,kvbrkgqwvc,Electrical,20
958752,ziyrehfhnc,Cse,19
951988,pncsgtplrq,ECE,19
944423,gniibjcolf,Electrical,17
951797,ufpdernibx,Cse,17
959474,waymwatkfj,Cse,18
978951,yiamlxjlvs,Mechanical,19
907318,bsanidxhfi,ECE,20
970502,jaqgjkwhnv,ECE,18
912432,mxoaklkgiy,Mechanical,21
974292,clolkimuew,ECE,21
925948,sboetcyrao,ECE,17
996064,uwdbccwvgm,Cse,19
973682,abrhouiyya,Electrical,18
913638,djugcxoeqj,Mechanical,19
997487,atwdxqhvbi,Electrical,21
939832,frrrgzqzdk,Mechanical,20
954471,oyhafkjlkk,Mechanical,17
969471,faetdhbodx,Electrical,19
904510,lxmousdhjn,Mechanical,17
956396,vlooctzrtw,ECE,20
925702,lihsdxvngl,ECE,18
924096,lrclheypsf,Mechanical,22
939408,ihwboivztl,Cse,18
922761,hbxfeasiqw,Mechanical,20
906711,hmkzcntpch,Mechanical,21
998036,zqsxujnpri,Electrical,19
919225,zdfrcvzqft,Cse,20
971159,fgugmlpish,ECE,18
913687,tmsveeoltg,ECE,18
948407,lxkyihiptl,Cse,21
933782,iwqhbwmnej,Electrical,17
988459,gnzpzqrral,ECE,22
930475,gzpgcfrgxb,ECE,20
963859,sqhqiltnmf,Electrical,17
939615,tiokuoaqtm,ECE,21
962885,rzwemhlcxx,ECE,18
946819,vhhjldkzxp,Cse,22
995624,jijxsezead,Electrical,17
915544,wcutkypkay,Electrical,18
927559,hejsyczrxo,Electrical,21
938864,gktpiqlamq,Electrical,21
976689,kjaobuebnk,ECE,21
944014,wsvyqxifhz,ECE,22
956968,kqofulyipc,ECE,21
978704,cmvijlvydg,Cse,19
936538,kjjreewvda,ECE,20
971829,lajbjyyiew,Mechanical,21
953857,kmatpuuuzw,ECE,17
934174,yfowqdcejs,Cse,22
971809,qrdoxmbofo,Cse,18
916734,csscekwgzp,Mechanical,19
911566,awnaqeqdpg,Cse,17
981670,nonogzoqps,Cse,20
970461,ipvbmjexsi,ECE,22
969813,fjczdekdza,Cse,18
959662,bacieryrib,Electrical,19
988826,bonkzqkdck,Electrical,17
942115,cprfqhwhdn,ECE,21
975489,wxtyjqeyfl,Mechanical,21
975667,keflrswugp,Mechanical,17
970101,qddreqqmmn,ECE,22
901500,xhgfkfxftc,Mechanical,17
947726,rbxlyhnmkp,Electrical,22
926408,hmmmspqogc,Cse,22
931587,zlrjgiwydl,Mechanical,17
907185,rtyyqhhlxd,Electrical,17
995783,xtwtudsxxv,Cse,20
945247,tisistyhzy,Electrical,21
989261,ktielfkrte,Cse,22
944773,luuqfebrov,ECE,17
978550,qelizvrsys,ECE,17
995614,ttgvzuxwls,ECE,17
930930,nbnfzuqita,Electrical,18
955963,zxgdharvxb,ECE,18
966838,rwjbfhnsdg,Electrical,22
938563,lzdgifqshm,Mechanical,22
935177,rbqnurxlsh,Mechanical,17
912929,dqsenirgqc,Electrical,22
969205,tjrqhksotu,Mechanical,21
967994,jliuywnnas,Electrical,18
911494,mwgyjctfiz,Cse,20
983331,vhtycyyaxk,Mechanical,20
963008,acbgpsmdxz,Cse,18
998213,wclggbozus,ECE,21
983460,cclldyexjc,ECE,19
953165,ntbzbsdgte,Mechanical,22
912037,fyigyxccmb,Mechanical,18
983389,bpsugqytsg,Cse,20
987068,ppnwgjlexu,Mechanical,19
979922,jdtocqdjkn,Electrical,17
984390,hnijmxtjnl,Electrical,21
906802,uargtbjmlx,ECE,19
924245,wwgodjprcg,Mechanical,21
984201,rrwuvdmodh,Electrical,22
974880,imofypdagj,Mechanical,22
955336,icycxezyov,Cse,22
900136,kkzahezhmv,Cse,21
989058,hmazmryohl,Cse,17
905542,nimlciiumb,ECE,21
948413,sepqdzheap,Cse,17
993047,zckliaomwq,Mechanical,22
955974,hkevgvqhln,Electrical,20
995253,sjmuclxksl,Cse,17
938007,vamloqkfrz,ECE,20
990482,cgzbkbtfba,ECE,18
921078,vznmddrgms,ECE,18
989509,oabkkqxryx,Mechanical,19
978394,glkbjxhaso,Electrical,17
903001,gayucmfbzk,Cse,18
958447,yexbycmtdi,Electrical,17
969378,nekuufzxaq,Electrical,17
909507,onkwuqluhg,ECE,22
941650,ebnzgfjorn,Cse,19
987257,okfesaojsn,ECE,18
953054,eyykpwexxu,Cse,22
925651,kvfzasaybf,ECE,19
965155,ytbwylejrr,Mechanical,22
904299,zgkxejbrzi,Cse,18
989959,qxxyaccdgu,Mechanical,20
964557,gakgrjmovv,Electrical,20
995612,fgcqlkhfms,Mechanical,17
988030,nmglarcpcj,Cse,17
918372,artqvczvvj,ECE,18
919728,awydaguimm,ECE,21
910256,qtxmucprqb,Mechanical,22
959841,fgesjkyyjp,ECE,18
921658,kzmayxjmgy,Electrical,20
941204,yepbontrbi,ECE,20
970556,qdoarkgvrm,Electrical,22
900451,wfcdvivbiw,Mechanical,20
924979,ewryzfzwzg,ECE,18
925077,xkcjcykgab,ECE,22
929098,cvjfthcqcv,ECE,18
966585,bcxcljzary,Cse,19
921074,fxpkwflded,Mechanical,19
906452,qrenwctxdz,Electrical,21
970804,ozhbkhrejc,Electrical,17
923424,thspbakwvx,ECE,18
977762,osimiusdxh,Electrical,20
981522,irbusdsirh,Mechanical,17
964663,iopnutdckp,ECE,20
968954,zqpgmerecq,Electrical,21
925378,adobkpaqnf,ECE,21
931810,scyakideyb,Cse,21
998502,fkrkemkonz,Cse,19
906313,zzvjcmlknw,ECE,21
980288,qyweecmrxe,Electrical,17
950233,sgwumwieqq,Electrical,22
998761,wmhoglmhdo,Cse,20
909608,nnwittpyll,Electrical,17
992676,rsojfrevge,ECE,20
977631,tlgxbzsmti,ECE,20
984020,epenzigjbq,ECE,21
972809,zjpgpzpoxn,Electrical,22
958450,ividvlnvde,ECE,18
999916,eplrctcrkw,Electrical,20
927035,dbvxscorgy,Mechanical,19
920134,bgivwdypil,Cse,19
907217,evbsdtdhhe,ECE,19
936476,ncwrxogzrw,Mechanical,20
904808,wflugrajfg,Electrical,20
968524,rxsdstyzyx,Mechanical,20
990498,svvatmqtyl,Cse,19
980135,ywwnnmlwzm,Electrical,17
919111,ksprabnyqs,ECE,20
922430,aavaesgonw,Electrical,22
946594,ntpqkdatav,Electrical,20
982097,rxptkwyyvf,Electrical,19
912949,xvcpqzlrxo,Mechanical,21
917506,laricotrly,Electrical,20
906852,cbvdmawfhl,ECE,19
924530,abrceoaunm,Electrical,21
979177,ukwanjhamx,Electrical,19
915457,wqcyoqegft,Mechanical,17
952307,orexjgjhmc,Electrical,21
906128,lyiylicwsz,Electrical,20
970023,sxwhaaartm,Electrical,18
950424,igyvgtrdzp,Cse,22
958825,wmvxbmpzvs,Electrical,20
999540,gpdyjbdvyv,Electrical,17
907290,tmbmjbkbgw,Electrical,22
949308,byuiehrxkm,Mechanical,20
924160,gelriioxny,ECE,21
918037,zyraceshdm,Mechanical,21
948252,ufrxxhefwx,Mechanical,19
996303,pxjktpmfdu,Mechanical,22
972892,imzikrctja,ECE,19
942780,biccuhevrw,Mechanical,19
998017,bkfltrnvep,Electrical,17
983558,djzshwklcn,Electrical,21
941775,kylsjqonsx,Cse,18
926160,lvdtogtfjl,Mechanical,18
986394,jmjqytqovl,Mechanical,22
966127,cvmjydjgcw,Mechanical,17
980363,xiwlrxeseh,Cse,19
930733,azpxjmlexf,Electrical,17
975220,muowchqyhd,ECE,20
920873,nfkwnonnyw,Cse,17
908654,phxggjdrmx,Cse,18
977928,pkmqunmrsn,Mechanical,21
944860,chbkfwtjhc,Mechanical,22
931644,gvexfnkqrw,Electrical,22
969025,yevwrmslwr,Cse,20
904912,sfeivkbboj,Mechanical,20
910298,fuzdxqtysk,Cse,20
900315,ikwdsmmrlj,Cse,18
958612,yxpgyczyug,Electrical,18
939057,khfrxegyqm,Electrical,20
914051,zauofmvrts,ECE,18
922263,lyxfxhjtqg,Mechanical,17
915389,rhamuwshti,ECE,20
906561,naqutkmmpi,Electrical,22
949157,dioprxmtuj,Electrical,20
971326,uvxrrnoluk,Mechanical,18
902781,fzlamqqaqt,Mechanical,20
942810,bfaprhfhfn,Cse,20
918406,mdsrtmsacx,Mechanical,19
925724,onfaqmnxqa,ECE,22
930956,kzyjyhlpny,Cse,21
959165,vxgecpipja,ECE,20
990934,nwdpxyfgyz,Cse,18
974720,cltayeftun,Electrical,21
947866,vogdebflis,Electrical,18
930639,lmkwkjkbqi,Electrical,19
940925,wqdpvrbuvt,ECE,18
915161,bimdfvijin,ECE,19
969279,eegynxwums,Cse,22
960356,ipiwtciigp,Mechanical,22
914193,vzzmwfbfji,Electrical,20
973958,jipbtkojlq,Electrical,17
979528,wodshuehvr,Cse,21
941602,qxxmzpukul,ECE,21
974336,iygpdhechc,Mechanical,19
922238,cgnehpoemn,Cse,17
987862,dbeieeccez,Electrical,21
941046,bdwsouxpei,Electrical,20
994188,uldmfxbqcv,ECE,21
925739,jeayvgxsuw,Cse,18
953774,wvimvopfqf,ECE,19
977977,snscslfirb,ECE,20
911055,oxgjohyssu,ECE,22
900369,zewymbiisw,Cse,20
960890,dejhfpuxop,Mechanical,21
950569,tsrfcqlvkz,ECE,22
919641,ilzzhjkaci,Cse,19
939252,jiqdissnfi,ECE,17
957891,ypmcgcnnpp,Cse,19
982466,lckieqvpkr,ECE,20
908980,kscjjxgkdh,Mechanical,18
992472,kpoizdgcng,Mechanical,17
994960,amjfntlqgp,Mechanical,20
994069,exjhimgodu,Cse,20
917590,fkuujukfmu,ECE,19
950394,eckeqvbwnf,ECE,20
946889,hznoauiwwi,ECE,18
909252,xphqjgbowz,Mechanical,20
989637,zhovyghlic,ECE,17
928507,vxynlqkmcm,ECE,21
977218,eayojnaemg,Mechanical,17
931983,rhheoptkzi,Cse,18
996940,lukzpsyiqe,Mechanical,21
936684,ypuyuvnotv,ECE,19
904607,iuzjblzrwp,Electrical,17
971333,aatzapoznk,Electrical,22
984561,legprpufal,Electrical,22
964397,hhsaqyngsk,Cse,21
913450,tlzlcshvjc,ECE,21
978854,cewitdtkvd,Electrical,18
913503,qkvfstjkvo,Electrical,21
988847,bammwtxkkv,Cse,17
945721,wkxntbzdrw,Cse,22
924686,ybqvreigti,Electrical,19
989552,rpeoqdjnom,Electrical,20
946245,yqpfovglzi,Electrical,21
973869,xedfnwausd,ECE,19
952599,itohivqxlo,Mechanical,17
948093,qeptaepeef,Cse,19
975471,xvawrkcutg,Cse,18
933478,sdwpgfashb,Mechanical,18
995230,dfnlbwmkpq,Mechanical,20
938145,utaydlxnty,Mechanical,18
941560,btvmhdnbqb,Mechanical,19
971633,mxedekuviy,Cse,17
950405,piwrdxssfn,Mechanical,19
999686,jrqlkxpvem,Cse,19
980576,gesacztvev,Electrical,17
974671,acejyampms,Electrical,18
931543,qybmzmytyw,Mechanical,21
937023,vtlrqlwbdw,Cse,22
979196,upivozglyc,Mechanical,21
920103,tvbethyxvu,ECE,19
917630,shmgvpdupg,Cse,22
904829,ouqvgrudom,Electrical,21
920959,gmuiuxrett,ECE,22
960483,abpkhvrptp,ECE,21
994192,qvyfwuptsy,Cse,22
909321,yxubhxomyh,ECE,22
967546,bxqnoiymru,Electrical,22
982442,uqdhnfegox,Cse,20
960850,xycmepmhem,ECE,19
942745,rdvebxwpkr,Mechanical,17
915240,evxwgivwhy,Mechanical,20
963177,xzvoshigcy,ECE,21
942523,wppevoeyxp,ECE,21
989314,iporeiyxvg,Electrical,19
990068,nvighjufgm,ECE,19
913886,karfjhyepc,ECE,22
998354,xbgsmijdgs,Mechanical,18
909154,uhxupzrqux,Electrical,19
905643,fhlacitfmx,Electrical,17
955725,zbwbuxnhrg,Mechanical,17
965179,xlrjcrupma,ECE,20
924092,scyxazltmy,ECE,20
945145,coniwkkllc,Electrical,17
949876,osdaraldlx,Mechanical,20
968597,bdnkwzmkba,Cse,18
949294,omkdcfdors,ECE,19
951520,wcmovelkbi,ECE,22
947260,fcabnjswzz,Electrical,21
993612,nostufedhn,Mechanical,20
924272,gnlgycmzat,Cse,17
911043,ntedskqxwr,Cse,21
967602,irlcbhjtux,Electrical,20
935729,apywazveqx,ECE,21
975452,yzietnveru,Cse,18
965384,qyqxtuufvy,Cse,18
984058,mgluowweve,Mechanical,18
914866,fqoyymwltw,Mechanical,19
964637,ouwdzexqxw,Mechanical,20
948047,bdrqcgbgnm,Cse,20
964524,jivqmbafrk,Mechanical,17
905921,eolrfydazx,Cse,22
990227,wqkgkazwzd,ECE,21
901124,bpldelbosp,Cse,21
919172,nvqplhlkvf,ECE,21
975947,sejbxiwwko,Mechanical,17
960600,dflrkbteew,Cse,19
910349,oqwnasqeoz,ECE,19
927556,rdrsabnawh,Electrical,20
933401,thgambyfbx,Cse,19
902895,mwowotvunq,ECE,20
940594,eqosburjbu,Cse,21
915853,echmerhcrr,Mechanical,20
995782,npdozzrocr,ECE,22
968173,yussihogsj,ECE,22
953383,apaqszircy,ECE,21
943024,hhllicxpry,Electrical,18
926264,ecqswstcxf,Cse,20
955042,oeefrcakcf,Electrical,19
945213,nadrhyioby,Cse,19
933639,vsgsgkqemt,Cse,20
939722,knaxynejbo,ECE,22
939724,ppijqeizmf,Electrical,22
923858,hwswkdhkxy,ECE,21
966253,vdpggspvka,Electrical,22
910830,bbaihohdkg,Mechanical,20
926170,hyyuzcsork,Electrical,19
971367,qccqdsprel,ECE,17
