RollNo ,Name,Branch,Age
608031,bbutjwtilu,Electrical,18
684993,gaexyicrlt,Electrical,20
625462,flpbbpbpch,ECE,22
604095,ffykrlante,Cse,22
663337,nxfvczllth,Cse,22
626798,vhbqpnkjgn,ECE,17
652656,gaqlrieval,Mechanical,17
637491,baxxzfnfda,Electrical,17
642071,pkisxfksue,ECE,22
696409,imnmcsebge,Electrical,17
674377,nbttbdgruc,Mechanical,22
630448,cixxafbizy,Cse,18
615446,sbroihntbx,Electrical,17
635149,yxwsnokuzm,Mechanical,20
632113,ppxpzgmllf,Mechanical,21
622154,rgfuportco,Mechanical,21
680742,kqavpyetph,Electrical,18
619450,qvgofszptn,Electrical,18
607657,tnsosaefez,Mechanical,18
652298,vzjktfrwvo,Mechanical,19
685653,flqllcjagm,Mechanical,18
616135,dwjsphrtqn,Electrical,19
679845,zylnvperwy,ECE,21
662773,dppkyplnwe,Mechanical,22
650046,qrpjmzoipi,Cse,19
679261,sdxaonfpfr,Electrical,19
654923,iyjcydplyz,Mechanical,21
638946,zamxcjncqx,ECE,19
699326,lpzmkfrnbb,Cse,21
634436,tqsmiixkxf,Electrical,20
693142,qygcxjvsdi,ECE,17
639224,tcolsuhmiv,Mechanical,18
678781,uizoivykmj,Electrical,17
669314,bqyglquovl,Mechanical,20
661985,jpabaorevq,Cse,19
628000,fldfbltvfl,Cse,19
604228,fssicltikv,Mechanical,21
629627,jqhkczvfml,ECE,21
657743,arzxpwbykf,ECE,20
677668,uhfurubrtf,Mechanical,22
683766,wlnxfjefie,Electrical,22
618806,qzkikmzmil,Electrical,18
601012,ardchgiqbt,ECE,17
688268,qlpkjydgan,Cse,22
693187,tujnrwlcup,Electrical,17
638541,viehjvbcvy,Mechanical,17
626737,jrcjfpgkqf,Mechanical,17
680896,kxbwdtmjmt,Cse,17
644941,weilewomfw,Electrical,18
632779,oouhovxzqx,ECE,18
614756,pffvxowgwe,Mechanical,19
688848,bmvfwtvqgg,ECE,22
619762,meckhcripf,Electrical,18
615169,pekjvvuiug,Electrical,21
606616,qvnwovtmhr,Electrical,17
611248,xjxplooxbb,Cse,18
607872,ctddmojfwb,Cse,19
666084,cgsufamwxh,Cse,22
606611,hzazyicjlj,ECE,20
633902,ggqgainomm,Mechanical,17
695422,zzbhtcoxrp,ECE,19
641569,soblbgixev,Cse,21
621990,kjastmuvrt,Cse,19
655740,qeipikitwo,ECE,20
683069,tcqrdraegi,Cse,21
622307,zfccymiits,ECE,22
642147,chplbkanxu,Cse,19
676269,vsahpmfzsg,Electrical,22
651459,jlehlkjfuf,Electrical,17
666473,opegepuvrh,Cse,22
646271,jctqigpgcg,Mechanical,21
616575,zsvkuqlqjk,Mechanical,20
646944,muveytmpqy,Mechanical,20
