RollNo ,Name,Branch,Age
347678,ytasrdaiwf,Electrical,20
326247,drlulgwvol,Electrical,22
346007,cuvzzhpzpu,Mechanical,19
315537,hkzhtoybfy,ECE,21
388747,kaeqyrjzrn,Electrical,21
335310,zbdxjjodpv,Cse,19
321071,ywjlxurull,Electrical,17
391302,nehnwvjhay,Electrical,19
306284,cxpizuwhwm,Electrical,20
375544,dhoqbggiox,Electrical,21
365676,hqnajazbac,Cse,17
372176,aqnpibcpli,Mechanical,17
329652,tqptpaplha,ECE,21
376641,seexqqzsok,ECE,22
338639,rzkhnwgwkf,Electrical,20
399350,kozfxvgbkq,ECE,17
372777,wdzhmthwjk,Mechanical,20
326411,oleixvikrm,Cse,18
306301,vyxpcbpyeb,Electrical,19
386785,lkyoggxvfw,Cse,17
321938,wvhjeqhnke,Electrical,18
368007,vvivytsucs,ECE,22
386384,ujdvaztgcb,Mechanical,19
360661,bwirfirxql,Mechanical,22
384050,zplgxgxksi,Mechanical,18
380293,jxryryrnmr,Electrical,17
329805,twnlizqefl,Mechanical,17
338906,oeeebljoug,Mechanical,20
336217,kymfnuhlcz,Cse,19
347882,dmbchuijin,Cse,17
317245,cblxupqmmu,Mechanical,18
321004,rohkvedosn,Electrical,17
317507,bdmlbbwrsx,Electrical,22
308901,msaqlgrqhr,Cse,22
399008,vcofhcvduy,Mechanical,17
368491,crbvrdwfxk,ECE,17
383946,qglrnuqlfd,Cse,21
346713,ljjxhnegzz,Cse,21
303778,uznvwbezsg,Cse,18
341739,cveccnaruw,Electrical,21
351821,askhoosaec,Cse,19
325414,huapjumbpt,Electrical,22
347144,jpsayiakcp,ECE,18
319398,vplsnxsusk,Mechanical,22
374077,ltenkaygwk,Cse,21
384307,wqjqyzdzrk,Cse,19
305048,bebegupqnz,ECE,22
317517,ebedhrbnve,ECE,22
335498,krtmzoilgn,Mechanical,21
378115,tuzswlaorq,Cse,19
334500,ogdsqdbcoq,Electrical,21
337139,zvxxkenrie,Electrical,18
372972,zonipfgfft,Cse,17
369508,jmfrwutxpd,Electrical,17
317504,kwoxspvsly,Mechanical,21
391359,jelsfygktj,Electrical,18
359632,ervsaepvbh,ECE,18
327056,qmeezxpvpd,ECE,17
369923,gsmbxishko,Mechanical,18
353067,rpahfuxghd,ECE,19
369059,bxdghjwhqt,Cse,22
322897,thntflnqxf,ECE,19
336192,aqsylntljl,Electrical,22
362911,sjmnyuixcp,Electrical,19
380344,pdqrfejnil,ECE,20
348072,mbpnntadgp,Cse,20
389461,iogdtimlxv,Electrical,20
322213,oqygamaujt,Cse,22
355143,ibkkiruvli,ECE,20
311250,xwehtkayqv,Cse,20
369530,pudboqpomv,Cse,17
351004,xbkgcchbyg,ECE,19
359368,nkigtsbogk,Mechanical,21
304314,mfaknjfipb,Mechanical,18
398322,icraoojlix,ECE,18
348257,msmcqodgxm,Mechanical,20
311916,kedaanhbeq,Cse,17
381278,hgxvoodlhr,Electrical,20
358908,fzmfgnawzj,Electrical,22
339529,dcesatkanv,Mechanical,19
333752,muxogrlxnn,ECE,18
385413,elcfvjpnvp,Cse,19
364212,ptwqjsyheu,ECE,17
364038,iyuwtampba,Cse,17
334021,omiujwjzmu,Electrical,17
359894,rklpejbucv,Cse,20
326044,orpqexoytb,Mechanical,22
347736,pazbzifgqo,Cse,22
349429,vgkkxucajx,Electrical,21
325639,sbwjufpxjn,Mechanical,18
334184,eagfgwdmec,Cse,17
329310,eykvkirjuv,Cse,21
331519,lpaxmojldd,Cse,20
319320,sgievmsxif,ECE,17
397322,fncfqhgbje,Cse,21
333283,dalvdqtuwn,Electrical,21
383829,vqypnppiqp,Electrical,19
397420,hprluyjzdm,Cse,20
366414,wnkobnmdym,Mechanical,18
310243,crwbrvnhnq,Mechanical,18
334872,gopmxuivle,Mechanical,17
342191,owpiasmgzf,Cse,21
397762,ykzjzybdlr,Cse,18
361361,oxdgersdyf,ECE,19
356349,hyfhprfpww,ECE,17
397356,vbzrqcgizm,Mechanical,17
362602,qwwedfxsdu,Electrical,22
339164,mbmscuhxwt,Electrical,20
391575,rhonqenyjg,Electrical,21
344223,beproqzgox,Mechanical,18
349947,fuvwdnnnzs,Electrical,17
351437,qjgvvrxwci,Electrical,18
342755,qrmtadggdl,ECE,21
378106,llfaxpaqnw,Cse,18
337841,iefhybctyi,ECE,21
345756,knnpdjdjrk,ECE,22
307913,kpwfnahtmu,Electrical,18
342162,ybmgtgypuq,Cse,19
357108,iidiqejpmz,ECE,19
367085,xsvafinnan,ECE,21
347308,landgxlvkt,Cse,22
386541,btgxpdympl,Mechanical,21
390513,txicosraxl,Cse,17
309891,hlfklwgnfv,ECE,22
343849,izczpxfrnf,Mechanical,18
303650,artihmvlhy,Electrical,19
398866,hpihfsefbs,Mechanical,18
322958,uenyebpiln,Electrical,21
342306,zbuddlzurc,Mechanical,18
362047,dsffjtiibj,Cse,19
329868,omjhacytnq,Mechanical,17
381841,nlvwozfkjt,Cse,22
305375,trnoalkipe,ECE,18
395094,dmcufbyrry,ECE,20
396233,hmjfidivqe,Mechanical,20
384855,ypecmamnus,Cse,22
366281,fjmrbgaruh,Mechanical,19
304195,jncrnjpttr,ECE,17
315104,awwgpcdrft,ECE,21
387599,pciwoeuscc,Cse,18
397866,bxecgzmtyt,ECE,17
304478,fckqbqlcph,ECE,22
386191,dxnrbgydpf,Cse,17
392227,ymzngbjmvo,ECE,18
347985,kshiouhwgf,Cse,17
311109,sgjjjmcuhy,Mechanical,21
318543,xfixoqovdy,Electrical,22
372481,gukkakqbzx,Electrical,20
387728,olcfyeolrs,Mechanical,22
360692,gidbkbjmli,Electrical,18
358516,kakwstbcff,ECE,21
306423,jrapirlagv,Mechanical,17
311149,teumjxfmao,Electrical,22
383340,vmjhueqbsg,ECE,18
384147,mahsjdjqry,Cse,20
389877,hctprfvnvn,Cse,17
318380,fnymhsndcl,ECE,21
309506,vkjxdajnlb,ECE,19
310973,coluzgpvvq,ECE,22
377156,buzbgfjkly,ECE,22
386661,fykamsyarn,Mechanical,21
311627,craadmsyje,Mechanical,17
366304,pwrlxluknx,Electrical,21
395508,vphstghqry,Mechanical,18
357719,xtifmhfwdj,ECE,17
309333,lsccithpmf,Mechanical,18
371864,pwsxshuyek,ECE,18
370060,qinxvaqhzf,Cse,17
301895,zretqcggwv,ECE,19
380007,fpjsndvmmg,ECE,18
